lokacija2;kvadratura;sprat;broj_soba;parking;lift;terasa;cena
1.41411;85;0;3;0;1;0;169000
1.09097;60;2;3;0;1;1;172000
1.50718;58;3;2;0;1;1;112200
1.41411;83;0;3;0;0;1;215800
1.41411;80;1;3;0;0;1;200000
1.50718;145;4;3;0;1;1;350000
1.70743;83;3;3;0;1;1;177900
1.04217;23;3;0;0;1;0;75000
0.79545;108;5;4;0;1;1;270000
1.20429;184;5;4;0;0;0;1000000
0.62752;18;0;0;0;0;0;45000
1.04217;23;3;0;0;1;0;75000
1.41411;85;1;3;0;1;1;175000
1.51368;72;3;3;0;0;1;208000
1.06759;95;2;3;0;0;1;247000
1.4092;184;2;4;0;0;0;528150
1.00117;22;5;0;0;1;0;55000
1.4092;184;4;4;0;0;0;564580
1.70743;102;12;4;0;1;0;239000
0.90908;103;4;3;0;0;1;289000
1.06365;107;6;4;0;1;1;294250
1.51368;63;2;3;0;0;0;165000
0.71906;130;0;3;0;0;1;350000
1.48225;50;1;2;0;1;1;114000
5.91128;117;2;4;0;0;0;350000
1.59957;91;12;3;0;1;1;199000
1.32584;77;2;2;0;1;1;205000
0.96156;94;2;3;0;1;0;230000
1.04217;23;3;0;0;1;0;78000
1.06759;100;0;3;0;0;1;295000
0.79545;60;1;3;0;0;1;230000
1.06365;80;2;3;0;0;1;232000
1.51368;65;3;3;0;0;1;208000
1.04217;23;3;0;0;0;0;78000
1.04217;23;3;0;0;0;0;74900
0.62752;75;1;3;0;1;1;165000
1.16387;127;1;4;0;0;0;230000
0.79545;116;0;4;0;0;1;299000
1.06759;114;3;4;0;0;1;350000
0.76779;112;2;4;0;1;1;350000
0.76779;103;1;4;0;0;1;319000
0.79545;119;0;4;0;0;0;299900
1.00714;147;0;4;0;0;1;419900
1.04217;23;3;0;0;1;0;75000
0.79545;109;4;4;0;0;0;280000
1.4092;103;0;4;0;0;0;149000
1.35493;18;0;0;0;0;0;45000
0.90908;87;1;4;0;0;0;250000
0.90908;25;-1;0;0;1;0;74500
1.51368;72;3;3;0;0;1;208000
1.41411;22;5;0;0;0;0;55000
1.04217;23;3;0;0;1;0;75000
1.35493;27;1;0;0;0;0;95000
1.35493;12;1;0;0;0;0;23000
0.79545;27;2;0;0;0;0;87000
1.12221;139;2;4;0;0;1;417000
1.43111;81;1;3;0;0;0;259232
1.41411;64;3;3;0;0;1;185000
1.45622;85;5;3;0;1;1;270000
1.70743;105;1;4;1;1;1;262500
1.51368;91;1;4;0;1;1;273000
0.79545;27;2;0;0;1;1;87000
1.04217;23;3;0;0;1;0;75000
1.12221;120;5;4;0;0;1;324000
1.2597;106;3;4;0;1;1;318000
1.41411;80;3;3;0;1;1;185000
1.35537;100;0;4;0;0;0;270000
1.50718;113;6;2;1;1;1;180000
1.35537;92;-1;4;0;0;0;90000
1.47419;120;5;4;0;1;1;420000
1.50718;60;6;2;0;1;1;126000
1.30073;65;3;2;0;1;1;125000
1.70743;109;1;4;1;1;1;272500
1.50718;58;3;2;0;1;1;112200
1.70743;109;5;4;1;1;1;300000
0.9961;39;1;2;1;1;1;110000
1.50718;58;3;2;1;1;1;112200
0.7793;50;0;2;0;0;0;130000
1.50718;58;3;2;0;1;1;112200
1.50718;58;7;2;0;0;1;112200
1.24685;45;1;2;0;0;1;110000
1.16387;65;2;2;0;0;0;126750
1.41411;91;0;3;0;1;1;197000
1.50718;58;3;2;0;1;0;112200
0.7793;50;0;2;1;1;0;130000
0.7793;50;0;2;0;1;0;130000
1.12221;79;3;3;0;0;1;199000
1.50718;70;4;2;0;1;1;135000
1.41411;80;1;3;0;1;0;170000
1.12323;80;3;3;0;1;1;265000
1.00117;79;1;3;0;1;1;213300
1.70743;78;6;3;0;1;1;165000
1.00117;74;3;3;0;1;1;185000
1.41411;91;0;3;0;0;0;197000
1.00117;74;1;3;0;1;1;185000
1.4092;185;2;3;0;0;0;546360
1.41411;80;1;3;0;0;1;170000
1.00117;79;2;3;0;1;1;213300
0.96156;94;3;3;0;1;0;230000
1.09767;86;4;3;0;0;0;115000
1.00714;78;3;3;0;1;1;250000
1.4092;78;2;3;0;1;1;210000
1.51368;96;4;3;0;0;1;180000
1.12323;70;2;3;1;1;1;229000
1.47419;78;2;3;0;1;1;210000
1.00117;48;0;2;0;0;0;108000
0.76779;70;0;3;0;0;0;130000
1.70743;83;3;3;1;1;1;180000
1.41411;85;1;3;0;1;1;155000
1.09097;60;2;3;0;1;1;172000
1.12221;80;3;3;0;0;1;200000
1.09097;94;4;4;0;0;1;227500
1.41411;94;4;4;0;0;1;190000
0.52143;18;3;0;0;0;0;55000
1.00117;105;4;4;0;1;1;283500
1.35493;71;3;3;0;0;1;140000
34.42867;55;1;3;1;0;0;137500
0.52143;18;3;0;0;0;0;55000
0.52143;18;3;0;0;0;0;55990
0.66727;37;4;2;0;1;0;150000
0.52143;18;3;0;0;0;1;56000
0.52143;18;3;0;0;0;0;56000
0.52143;45;-1;2;0;0;0;80000
0.52143;18;3;1;0;0;1;55000
0.34294;104;2;4;0;1;1;275000
0.60286;67;1;2;0;0;0;200000
0.53825;59;4;2;0;0;0;105011
0.53825;108;5;4;0;1;0;250000
0.58224;102;2;4;0;0;1;349900
0.42338;114;4;4;0;0;1;299900
0.53825;62;3;2;0;1;1;119000
0.53825;62;3;2;0;1;0;119000
0.53825;88;5;3;0;1;0;189000
0.53825;125;2;4;0;0;1;337000
0.53825;114;5;4;0;1;0;288000
0.53825;44;5;2;0;0;0;110000
0.7793;50;0;2;0;0;0;130000
0.53825;127;3;4;0;0;1;342000
0.53825;68;4;3;0;0;0;149000
0.90198;58;-1;2;0;0;0;115000
0.53825;107;5;3;0;1;1;250000
0.87971;135;7;4;0;1;1;190000
0.35577;128;2;4;0;0;1;358400
0.34294;104;2;4;0;1;0;275000
0.66727;144;1;6;0;1;0;580000
0.52143;18;3;0;0;0;0;55000
0.52143;18;3;0;0;0;1;56000
0.52143;67;6;2;1;1;1;295000
1.62981;47;0;2;0;0;0;89000
0.52143;20;3;0;0;0;1;55000
0.54319;81;6;4;0;0;0;174500
1.06365;56;0;2;0;0;0;112000
1.0953;60;2;2;0;0;1;160000
1.70743;46;0;2;0;0;0;80500
1.06365;61;0;2;0;0;0;138000
0.52143;18;3;0;0;0;0;56000
0.52143;18;3;0;0;0;0;56000
0.52143;18;3;0;0;0;1;58000
0.52143;18;3;0;0;0;0;56000
0.86202;52;1;2;0;0;1;140000
0.42338;32;0;2;0;1;1;75000
1.00669;90;3;4;0;0;1;219000
1.09097;94;1;4;1;1;1;249100
1.32584;40;-1;2;0;0;0;44000
1.02103;58;0;2;0;0;0;100000
0.42338;31;0;2;0;1;1;75000
1.09097;169;6;4;1;1;1;467500
0.42338;32;0;2;1;0;1;75000
1.0953;122;0;2;1;0;0;260000
1.32584;40;-1;2;0;0;0;44000
0.86725;69;1;2;1;1;1;149000
1.06365;60;2;2;0;1;1;172000
0.42547;66;1;2;0;1;1;183000
1.51368;105;1;4;0;1;1;290000
0.53825;62;3;2;0;1;1;119000
0.53825;62;3;2;0;0;1;119000
0.42338;87;0;3;0;1;1;158000
0.42547;64;5;3;0;1;1;210000
1.0953;122;0;3;0;0;0;260000
1.35537;81;4;3;0;1;1;218000
1.09767;64;3;3;1;1;1;185000
1.41411;85;0;3;0;1;1;190000
1.35537;75;1;3;0;1;1;160000
1.04217;96;0;3;0;0;1;170000
1.51368;72;3;3;0;0;0;208000
1.00117;65;0;3;0;0;0;145000
1.35493;71;3;3;0;0;1;140000
1.35493;74;3;3;0;0;1;140000
1.47419;78;1;3;0;0;0;210000
1.37327;74;7;3;0;1;1;175000
1.09767;64;3;3;0;1;1;185000
1.59957;91;12;3;0;1;1;199000
1.47419;78;4;3;0;0;0;210000
1.47419;78;3;3;0;0;0;210000
1.2597;87;5;3;0;1;1;280000
1.47419;78;2;3;0;0;0;210000
1.70743;102;12;4;1;1;1;239000
1.06759;110;2;4;0;0;1;315000
1.06759;177;0;4;0;0;0;369000
1.41411;129;5;4;1;1;1;219000
1.44447;54;0;3;0;1;1;160000
1.44447;74;1;3;0;1;1;225000
1.09097;110;6;4;1;1;1;301510
1.09097;60;2;3;0;1;1;172000
1.16387;78;0;3;0;0;0;200000
1.09097;166;6;4;1;1;1;500000
0.68523;100;4;3;0;1;1;225000
1.02103;85;2;3;0;0;0;165750
0.86725;97;1;3;0;1;1;195000
1.44447;66;3;3;0;1;1;172900
1.16387;65;3;3;0;1;1;184000
0.7793;85;1;3;0;0;1;210000
1.16387;80;5;3;0;1;1;185000
1.06803;84;5;4;0;0;0;259900
1.12225;113;6;3;0;0;1;180000
1.06759;177;0;4;0;0;1;369000
1.16387;80;5;3;0;1;1;185000
1.59957;110;1;4;1;1;1;302500
1.44447;74;3;3;0;1;1;193900
1.59957;107;1;4;1;1;1;295000
1.59957;182;5;4;1;1;1;500000
1.2597;106;3;4;0;1;1;318000
1.4092;107;6;4;0;1;1;302500
1.4092;94;1;4;0;1;1;249100
1.09097;107;6;4;0;1;1;294250
0.55869;106;1;4;0;0;1;315000
1.16387;127;1;4;0;0;0;230000
1.12221;139;2;4;0;0;1;417000
1.47419;95;8;4;0;1;1;289000
5.91128;100;0;4;0;0;0;270000
0.79545;120;4;4;0;0;1;270000
1.16387;127;1;4;0;0;0;230000
1.09767;64;3;3;0;0;0;185000
1.59957;91;12;3;0;1;1;199000
1.74335;91;6;4;0;1;1;200000
1.16387;127;1;4;0;0;0;230000
1.24685;34;4;1;0;0;0;70000
1.35493;71;3;3;0;0;0;140000
1.16387;127;1;3;0;0;1;230000
1.59957;91;12;3;0;1;1;199000
1.51368;88;1;3;0;1;1;220000
1.16387;65;3;3;0;1;1;190000
1.06365;80;2;3;0;0;1;230000
1.06365;80;2;3;0;0;1;230000
1.09767;64;3;3;0;1;1;185000
1.06365;83;1;3;0;1;1;260000
1.59957;91;12;3;0;1;1;199000
1.51368;75;3;3;0;0;1;208000
0.01425;124;2;4;0;1;1;380000
1.09097;60;2;3;0;1;0;172000
1.06365;80;2;3;0;0;1;230000
1.74335;62;6;3;0;1;1;144500
1.51368;72;3;3;0;0;1;208000
0.7793;83;3;4;0;1;1;170000
0.60286;67;1;2;0;0;0;200000
0.7793;83;3;4;0;1;1;170000
1.51368;88;3;3;0;1;1;220000
1.51368;105;1;3;0;1;1;288750
0.42338;114;4;4;0;0;1;299000
0.7793;50;0;2;0;0;1;99000
0.7793;83;3;4;0;1;1;170000
0.54319;67;2;2;0;0;1;139000
0.54319;44;2;2;1;1;0;129900
0.69522;81;2;3;0;0;0;169000
0.83376;65;7;2;0;1;0;175000
0.7793;112;7;4;0;0;1;175000
0.7793;50;0;2;0;1;0;130000
0.52143;18;3;0;0;0;0;55000
0.52143;60;3;2;0;1;0;210000
0.52143;18;3;0;0;0;1;56000
0.7793;50;0;2;0;0;0;130000
0.69522;81;2;3;0;0;1;169000
0.52143;67;6;2;1;1;1;295000
0.52143;18;3;0;0;0;0;56000
0.52143;200;1;6;0;1;1;580000
0.54319;67;2;2;0;0;1;139000
1.50718;36;4;2;0;0;0;97000
0.52143;105;5;4;0;1;1;360000
0.54319;31;-1;2;0;0;0;75000
0.01425;148;4;7;0;0;0;485000
0.52143;67;6;2;0;1;1;295000
0.83376;65;6;2;0;1;1;175000
0.35577;128;2;3;0;0;0;358400
0.42338;190;2;5;0;0;1;800000
1.00669;62;4;2;0;0;1;129000
0.60286;70;1;2;0;0;0;200000
0.82632;109;2;4;0;0;1;279000
0.34294;81;1;3;0;0;0;228000
0.34294;153;0;4;0;1;0;240000
0.34294;163;1;7;0;1;0;450000
0.42338;200;2;5;0;1;1;800000
1.50718;36;4;2;0;0;0;97000
1.09097;43;6;2;0;1;1;132000
0.60286;70;1;2;0;0;0;200000
0.42338;31;0;1;0;0;0;75000
1.06365;25;-1;1;1;0;0;55500
1.50718;42;0;2;0;0;0;75600
0.60286;70;1;2;0;0;0;200000
0.60286;67;1;2;0;0;0;220000
0.60286;70;1;2;0;0;0;200000
1.0953;27;0;1;0;0;0;50900
0.60286;60;-1;2;0;0;0;65000
0.60286;67;1;2;0;0;0;200000
0.82632;140;4;4;0;0;1;168000
1.06365;94;1;4;0;1;1;228500
0.16102;35;4;1;0;0;0;88000
0.90908;90;2;2;0;1;1;400000
0.42547;27;3;1;0;1;0;97000
1.06365;96;3;2;0;0;1;130000
0.68734;64;4;3;0;0;1;140000
1.09767;64;3;2;0;1;1;185000
1.4092;88;1;4;0;0;0;188000
0.53825;40;0;1;0;0;0;89000
1.09097;107;6;4;0;1;0;295405
0.4063;83;4;3;0;1;1;219000
0.16115;20;1;2;0;1;0;75000
0.54319;45;4;2;0;0;0;129500
0.66727;92;4;2;0;1;0;550000
0.53825;44;4;2;0;0;0;119000
1.43729;50;4;2;0;0;1;108000
1.35454;115;3;5;0;1;1;330000
0.76779;64;3;2;0;1;1;220000
0.53825;62;3;2;0;1;1;119000
0.83626;50;0;2;0;0;1;149500
0.77462;150;3;2;0;0;1;360000
0.21005;50;6;2;0;0;0;133000
0.30678;79;2;2;0;1;1;237000
0.4901;60;3;2;0;0;1;107000
0.55869;53;4;2;1;1;1;235000
0.62752;75;1;2;0;1;1;159000
0.01425;83;2;3;0;0;1;199000
0.83626;50;0;2;0;0;0;155000
0.54319;67;2;2;0;0;1;139000
0.58224;50;6;2;0;1;1;155000
0.65282;80;1;3;0;0;1;185000
0.55869;121;0;3;0;1;0;295000
0.83376;65;7;2;0;1;0;175000
0.65282;87;4;3;0;1;1;219000
0.54319;67;2;2;0;0;0;139000
0.57854;54;2;2;0;0;1;235000
0.16115;84;1;3;0;0;1;350000
0.75511;91;1;4;0;0;0;180000
0.16115;20;1;1;0;1;1;100000
0.77462;66;4;2;0;1;0;220000
0.96156;58;-1;4;0;1;0;110000
0.96156;58;0;4;0;0;0;125000
0.90908;90;4;4;0;0;1;160000
1.12221;88;1;4;0;0;0;188000
0.01425;63;1;3;0;0;1;129000
0.54319;85;5;3;0;0;1;180000
1.35493;50;3;2;0;1;1;140000
0.53825;35;11;2;0;1;0;104900
0.75511;90;1;3;0;0;0;198000
5.93805;45;0;2;0;0;1;245000
0.65781;152;4;5;0;1;1;490000
0.75511;91;1;4;0;0;0;180000
0.77462;148;3;4;0;0;1;360000
0.50334;80;0;3;0;0;1;250000
0.21005;109;2;3;0;1;1;299000
0.77462;56;0;2;0;0;1;245000
0.75511;90;1;4;0;0;0;198000
0.54319;52;2;2;0;1;1;148000
0.21005;109;2;3;0;1;1;298800
0.77462;148;3;5;1;0;1;360000
0.54319;23;7;0;0;1;1;65000
1.59957;102;0;4;0;0;0;276000
0.62752;124;2;4;0;0;1;333000
0.42547;24;5;1;1;1;0;80000
0.21005;83;2;3;0;0;1;199000
0.65781;90;7;3;0;1;1;330000
0.96156;92;2;4;1;0;1;250000
0.75511;45;1;4;0;0;0;190000
0.62903;205;2;6;1;1;1;390000
0.77462;139;3;5;0;0;1;360000
0.54319;81;6;4;0;0;0;175000
0.77462;90;3;5;0;0;1;360000
0.71852;74;1;2;0;0;0;385000
0.83626;49;0;2;0;0;0;149500
0.83626;96;5;3;0;1;1;298000
0.62903;29;0;1;0;1;0;80000
0.68734;32;4;2;0;0;0;105000
0.53825;59;4;2;0;0;0;119000
0.42338;43;6;2;0;0;1;133000
0.53825;35;11;2;0;0;0;95000
0.65781;98;6;4;0;1;0;225000
0.34294;158;2;5;0;0;1;650000
0.30678;23;10;1;0;1;0;105000
0.42547;28;2;1;0;1;0;81000
0.21005;28;4;1;0;1;1;115000
0.34294;37;0;2;0;0;0;110000
0.38609;40;0;2;0;0;0;105000
0.21005;48;4;2;0;1;1;109000
0.21005;16;7;0;0;1;0;53000
0.30678;44;1;2;0;1;0;105500
1.45865;41;6;2;0;1;1;101000
0.54319;29;4;2;0;1;1;75000
1.09767;27;3;2;0;0;0;67500
0.53825;59;4;2;0;0;0;105000
0.60286;49;4;2;0;0;0;139000
0.30678;42;1;2;0;1;1;139000
0.76779;38;1;2;0;1;0;145000
0.82632;40;0;2;0;0;0;85000
0.90908;35;5;2;0;1;1;95000
0.76779;38;2;2;0;1;0;145000
0.76779;38;1;2;0;1;0;145000
0.76779;38;1;2;0;1;0;145000
0.52143;18;3;0;0;0;1;55000
0.53825;35;11;2;0;1;0;100000
0.21005;28;4;2;0;1;1;115000
0.42547;63;0;2;0;0;1;125000
1.59957;40;8;2;0;1;1;98900
0.34294;37;0;2;0;1;0;110000
1.50718;36;4;2;0;0;0;89000
0.61747;36;4;2;0;0;0;92000
1.50718;41;-1;2;0;0;0;45000
0.34294;37;0;2;0;1;0;102000
0.24656;88;7;3;0;1;1;273000
0.01425;63;1;3;0;0;1;130000
0.21005;109;2;3;0;1;1;299000
1.00714;43;13;2;0;1;1;112000
0.26652;80;8;3;0;1;1;227000
0.24656;88;6;3;0;1;1;273000
0.24656;90;7;3;0;1;1;299000
1.51368;47;4;2;1;1;1;152000
0.01425;63;1;3;0;0;1;140000
1.09767;47;1;2;0;0;1;136000
0.21005;109;2;3;0;1;1;299000
0.26652;77;5;3;0;1;1;185000
0.68734;64;4;3;0;0;1;140000
1.50718;31;1;2;0;0;0;126900
0.21005;109;2;3;0;1;1;299000
0.79545;36;-1;1;0;0;0;48000
0.16115;50;0;2;0;1;0;112000
0.75511;45;0;2;0;0;0;115000
0.91995;53;0;2;0;0;0;89900
1.12221;28;6;0;0;0;0;65000
0.54319;17;-1;0;0;0;0;36000
0.60286;20;5;0;0;1;0;69000
0.79545;27;2;0;0;1;1;87000
0.30678;30;10;0;0;1;0;105000
0.30678;30;10;0;0;1;0;105000
0.24656;63;0;2;0;0;1;136000
0.24656;32;1;1;0;1;1;93000
0.65282;27;0;0;0;1;0;80000
0.60286;23;5;0;0;1;1;72000
0.54319;28;3;0;0;0;0;99000
0.52143;18;3;0;0;0;0;55000
0.52143;18;3;0;0;0;0;56000
0.30678;30;10;0;0;1;0;105000
0.52143;18;3;0;0;0;0;56000
0.52143;18;3;0;0;0;0;56000
0.42338;12;-1;0;0;0;0;35000
0.52143;18;3;0;0;0;0;55000
0.30678;23;10;0;0;1;1;105000
0.53825;64;3;2;0;0;1;119000
0.42547;66;2;2;0;1;0;159000
0.30678;29;10;0;0;0;0;108000
0.30678;30;10;0;0;1;0;105000
0.30678;30;10;0;0;1;0;105000
0.83376;65;7;2;0;1;1;180000
2.19558;66;6;2;1;1;0;188000
0.83376;65;7;2;0;1;1;180000
0.83376;65;6;2;0;1;0;175000
1.00181;114;0;5;0;0;0;350000
1.45122;58;6;2;0;1;1;118000
1.70743;45;0;2;0;1;0;93000
0.53825;62;3;2;0;1;1;119000
0.79545;155;2;6;0;1;0;440000
1.06803;127;4;5;0;0;1;245000
0.7739;35;5;1;0;1;0;155000
1.00181;137;2;4;0;0;1;415000
0.90908;72;5;2;0;1;1;205000
0.7739;67;4;3;1;1;1;198000
0.66727;36;2;1;0;0;0;160000
0.16115;28;2;1;0;0;1;68000
0.30678;30;10;1;0;1;0;105000
0.7739;100;6;3;0;1;1;299000
0.53287;40;2;1;0;1;0;212000
0.16102;35;4;1;0;0;0;88000
0.16102;37;1;1;0;1;1;104900
0.79545;155;2;6;0;1;1;440000
1.80791;38;0;1;0;1;1;71000
0.01425;18;1;1;0;0;0;65000
0.76779;38;1;1;0;1;1;145000
0.30678;44;1;1;0;1;0;129000
0.7793;34;0;1;0;1;0;79000
0.69522;41;0;1;0;1;0;121000
1.06759;40;2;1;0;0;0;117000
0.76779;20;0;1;0;1;0;85000
1.00714;27;5;1;0;0;0;78000
1.50718;83;4;1;0;0;1;219000
0.54319;30;3;1;0;0;0;99000
0.65781;22;0;1;0;0;0;75000
1.06803;27;5;1;0;1;0;84000
0.16115;28;2;1;0;1;1;68000
0.16102;30;6;1;0;1;0;92000
0.58224;41;1;1;0;1;0;195000
1.06759;36;-1;1;0;0;0;52000
2.19558;35;0;1;0;1;1;60000
1.62579;44;8;1;1;1;1;98000
0.96156;25;-1;1;0;1;0;69900
1.62579;39;8;1;0;1;1;98000
1.06759;40;2;1;0;0;0;117000
0.54319;30;4;1;0;0;0;108990
0.16102;30;6;1;0;0;1;92000
0.30678;30;10;1;0;1;0;105000
0.30678;30;10;1;0;1;0;105000
0.60286;44;3;1;0;1;0;134900
0.68523;32;0;1;0;0;1;68000
1.06365;52;0;1;0;0;1;104900
1.50718;42;2;1;0;0;1;98000
1.50718;28;6;1;0;1;1;99900
0.30678;23;9;1;0;0;0;105000
0.54319;33;2;1;1;0;0;85000
0.30678;30;10;1;0;1;0;105000
0.53825;62;3;2;0;1;1;119000
0.24446;40;4;1;0;0;1;85000
0.53825;62;3;2;0;0;0;119000
0.54319;46;2;2;0;0;1;94900
0.15784;55;3;2;0;1;1;189000
1.09097;46;4;2;0;1;1;139000
0.16115;48;0;2;0;0;0;112000
0.42338;38;-1;1;0;0;0;96000
0.86202;50;0;2;1;0;0;89900
1.12323;71;2;2;1;1;1;220000
1.45716;56;1;2;1;1;1;156800
1.65122;94;4;4;0;0;1;179900
0.35577;42;0;1;0;0;0;84000
0.83626;50;0;2;0;0;0;155000
1.50718;36;2;2;0;0;1;78000
0.16115;110;1;6;0;1;0;370000
0.01425;92;1;4;0;0;1;279900
0.16115;28;2;1;0;1;1;68000
0.83626;50;-1;2;0;0;1;155000
1.44448;54;7;2;0;1;0;75000
0.54319;62;2;2;0;0;1;140000
1.63592;61;2;2;0;0;0;118000
1.50718;36;4;2;0;0;0;90000
0.54319;65;2;2;0;0;0;159000
0.42338;73;5;2;0;1;1;200000
0.54319;75;3;2;0;1;1;220000
0.79545;70;3;2;0;1;1;198000
0.66727;39;1;2;0;0;0;105300
0.71852;66;0;2;0;0;0;180000
1.70743;46;0;2;0;0;0;87000
1.0024;40;0;2;0;0;1;114000
0.7793;50;0;2;0;1;0;130000
1.09097;60;2;2;0;1;1;172000
0.42338;58;-1;2;0;0;0;89000
0.60286;67;1;2;0;0;0;200000
1.62981;47;0;2;0;0;0;89000
0.83626;49;0;2;0;0;1;155000
0.62903;242;5;7;0;1;1;535300
0.83626;49;-1;2;0;0;0;149000
0.86725;62;4;2;0;1;1;164900
1.2597;55;0;2;0;0;1;130000
0.68523;52;0;2;0;1;0;130000
0.52143;67;6;2;1;1;1;295000
0.34294;24;0;0;0;1;0;75800
0.34294;160;2;5;0;0;1;650000
1.74335;57;6;2;0;1;1;129000
1.12221;66;-1;2;0;0;0;85000
0.15784;55;3;2;0;1;1;189000
2.19558;242;5;7;0;1;1;530000
0.16115;48;0;2;0;0;0;120000
0.53825;88;5;3;0;1;0;189000
0.62903;242;5;8;0;1;1;530000
0.62903;66;6;3;0;0;1;145000
0.60286;67;1;2;0;0;0;200000
1.16387;80;5;3;0;1;1;185000
0.79545;116;0;4;0;0;1;299999
0.16115;28;2;0;0;0;0;68000
0.34294;77;5;3;0;1;1;240000
1.50718;130;1;5;0;1;0;297000
0.61747;81;1;3;0;0;0;239000
0.34294;156;2;5;1;0;1;650000
0.24656;46;1;2;0;0;1;110000
0.9866;68;1;2;0;0;0;150000
0.62903;242;5;8;0;1;1;530000
0.34294;104;2;4;0;1;1;275000
0.34294;77;5;4;0;1;0;240000
1.43111;95;8;4;0;1;1;289000
0.60286;67;1;2;0;0;0;200000
0.35577;61;2;2;1;1;0;150000
1.32584;89;3;4;0;0;1;198000
2.19558;160;2;5;1;0;1;650000
0.60286;67;1;4;0;0;0;200000
0.83376;65;7;2;0;1;0;175000
0.60286;70;1;3;0;0;0;200000
17.01228;40;2;2;0;0;0;63000
0.42547;77;1;2;0;0;1;230000
0.62752;75;1;3;0;1;1;165000
0.7793;50;0;2;0;0;0;130000
0.53825;62;3;2;0;1;0;119000
0.53825;113;4;4;0;1;0;380000
0.15784;55;3;2;0;1;1;189000
0.60286;70;1;2;0;0;0;200000
1.62981;110;0;4;1;0;1;219000
0.62903;72;6;3;0;0;1;145000
0.54319;104;1;4;0;0;1;305000
0.30678;60;9;2;0;1;1;186000
1.06759;163;0;4;1;0;0;369000
0.86725;97;1;4;0;1;1;195000
0.65781;152;4;4;0;1;1;490000
0.42547;77;1;2;0;0;1;230000
0.16115;99;2;4;1;1;1;350000
0.16102;89;4;4;0;0;0;120000
0.96156;107;1;4;0;0;1;260000
0.30678;95;2;4;0;1;1;315000
0.01425;40;2;2;0;0;0;67000
0.21005;105;2;3;0;1;0;329000
0.62903;66;6;3;0;0;1;145000
0.42547;113;4;4;1;1;1;363000
0.53825;84;5;4;0;0;0;250000
0.42338;116;5;4;0;1;1;475000
0.16115;25;1;2;0;1;1;87000
2.19558;70;1;3;0;0;0;114800
0.53825;104;4;4;0;0;0;312000
0.16102;35;3;2;0;0;0;88000
0.7793;100;3;4;0;0;1;230000
0.76779;119;3;4;0;0;0;400000
0.53825;90;0;4;0;0;1;270000
0.53825;104;1;4;0;0;1;259000
0.55869;98;2;4;0;0;0;360000
0.42547;101;4;4;0;1;1;336000
5.91128;147;2;4;0;0;1;350000
0.65282;95;1;3;0;0;0;299000
0.62752;98;3;4;0;1;1;271000
0.86725;103;1;4;0;1;1;195000
0.62752;98;3;4;0;1;1;268000
0.7793;87;3;4;0;1;1;170000
1.51368;198;4;6;0;0;0;390000
1.00714;170;1;4;0;0;1;330000
1.62981;110;0;4;0;0;1;219000
1.50718;110;6;4;0;1;1;199000
0.58679;152;3;4;0;0;1;420000
0.42547;78;1;2;0;0;1;230000
1.70232;77;6;4;0;1;1;188000
1.50718;85;2;4;1;1;1;175000
0.83376;65;7;2;0;1;0;175000
0.83376;65;7;2;0;1;0;180000
1.63592;60;2;2;0;0;1;118000
0.65282;97;1;3;0;0;1;305000
0.53825;102;3;4;0;0;1;230000
0.86202;83;3;4;0;0;0;169000
0.16115;81;6;3;0;1;1;210000
0.7793;106;3;4;0;0;0;220000
0.01425;100;1;4;0;0;0;279990
1.06759;177;0;6;0;0;1;369000
1.00181;67;4;3;0;1;1;198000
0.53825;62;3;2;0;1;1;119000
0.60286;70;1;2;0;0;0;200000
1.00181;92;0;4;0;0;0;320000
0.53825;62;3;2;0;1;1;119000
0.62903;242;5;5;0;1;1;530000
1.47419;46;2;1;0;1;1;159000
0.86202;85;1;4;0;0;0;255000
0.86202;85;3;4;0;0;0;185000
1.06803;120;3;4;0;1;1;329000
1.06759;177;0;6;0;1;1;369000
0.7793;100;4;4;0;0;1;230000
0.01425;100;1;4;0;0;0;279900
0.34294;104;2;4;0;1;1;275000
0.65282;110;1;4;0;1;0;240000
0.83626;70;1;2;1;0;1;209000
1.59957;100;3;4;0;0;0;165000
1.04217;23;3;1;0;1;0;75000
1.41411;94;5;4;0;1;1;190000
0.83376;65;7;2;0;1;1;175000
0.30678;70;2;2;0;0;1;225000
1.47419;78;4;4;0;1;1;210000
1.50718;80;2;3;0;0;1;135000
0.30678;160;2;5;0;1;1;580000
0.60286;67;1;3;0;0;0;200000
1.63592;60;2;2;0;0;1;118000
0.4901;62;5;3;0;1;1;138000
0.7793;93;1;5;0;0;1;215000
0.53825;88;5;3;0;1;0;189000
1.50718;85;6;3;0;1;1;142000
1.06759;108;2;4;0;0;1;255000
0.68734;200;3;5;0;0;1;480000
0.42338;77;0;4;0;0;0;89000
0.4901;91;4;3;0;1;1;179000
0.53825;62;3;2;0;1;1;119000
0.79545;108;5;4;0;0;1;270000
1.51368;239;1;6;0;0;0;600000
0.62903;67;6;3;0;0;0;145000
0.68734;92;1;3;0;0;0;230000
0.62903;45;0;2;0;1;0;115000
0.52143;58;3;2;0;1;0;189000
1.12221;83;1;2;0;0;1;185000
0.54319;64;2;2;0;0;1;200000
1.70232;40;7;1;0;1;1;95000
1.06803;27;5;1;0;0;0;84000
1.25165;39;0;1;0;1;0;98000
1.06759;68;4;2;0;0;0;156000
0.42338;114;4;4;0;0;1;299000
